peak,gene,distance_to_TSS,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
chr7-107428755-107429633,Syt9,58026,0.00160109910151466,1.94970728201058,0.031,0.007,1
chr19-10576869-10577755,Tmem138,0,0.00160650772976148,2.01100087701413,0.031,0.007,1
chr3-127826738-127827647,Ap1ar,9844,0.00160650772976148,1.95450753387247,0.031,0.007,1
chr1-128416785-128417660,Dars,0,0.00160709860631204,1.77201880530964,0.05,0.015,1
chr9-108991423-108992295,RP24-212K17.5,0,0.00160709860631204,1.79852874927908,0.05,0.015,1
chr13-54227640-54228551,Gm16578,4616,0.00161193317128492,2.0636387137277,0.031,0.007,1
chr2-73312251-73313161,Scrn3,0,0.00161737547308284,2.05738157734087,0.031,0.007,1
chr8-72239611-72240492,Ap1m1,0,0.00162232936366712,1.78883346288298,0.05,0.015,1
chr18-64013571-64014424,Gm24384,104414,0.00162283468226643,1.9086841552604,0.031,0.007,1
chr3-117493891-117494776,Lppr5,80450,0.00162283468226643,2.00198160097118,0.031,0.007,1
chr12-56241472-56242353,Gm25917,10090,0.00162831084606045,2.03741625957799,0.031,0.007,1
chr17-6861446-6862329,Mir692-1,33007,0.00162831084606045,1.9408913087807,0.031,0.007,1
chr5-14220299-14221215,Gm4128,146141,0.00162831084606045,1.93600716824961,0.031,0.007,1
chr13-41015782-41016702,Tmem14c,0,0.0016366192207681,1.56506248825847,0.057,0.018,1
chr8-105496585-105497475,Zdhhc1,12234,0.00164484153906105,1.8749635360087,0.031,0.007,1
chr10-127512633-127513482,Ndufa4l2,1456,0.0016559476450317,1.93291106812753,0.031,0.007,1
chr10-13192706-13193529,Ltv1,0,0.00165806081144761,1.56056542042236,0.057,0.018,1
chr8-87472236-87473123,Cbln1,0,0.00166210999545235,1.85119277032615,0.044,0.012,1
chr3-145937503-145938394,2410004B18Rik,0,0.0016688222939402,1.74967548565045,0.05,0.015,1
chr2-23068850-23069674,Acbd5,681,0.00167273622701216,1.86739045717165,0.031,0.007,1
chr9-83956641-83957533,Gm29164,9473,0.00172866172185452,1.66520346169011,0.05,0.015,1
chrX-7573997-7574886,Ppp1r3f,0,0.0017324996203975,1.69148597740665,0.044,0.012,1
chr3-28814090-28814972,RP24-388D8.6,104,0.00173698871068368,1.75585020243249,0.044,0.012,1
chr6-94699858-94700755,Lrig1,0,0.00174148849449461,1.72630466966416,0.044,0.012,1
chr6-118419209-118420084,Bms1,0,0.00174494882700198,1.63400562340905,0.05,0.015,1
chr8-30839820-30840704,Dusp26,248766,0.00174599899470028,1.75805204532841,0.044,0.012,1
chr3-70482378-70483210,RP23-453A2.1,69058,0.00175505223598621,1.66516198544191,0.044,0.012,1
chr3-122983985-122984926,Usp53,0,0.0017615815714025,1.47550572533452,0.057,0.018,1
chr13-38960114-38961019,5033403F01Rik,0,0.00182904682676846,1.55654764571158,0.044,0.012,1
chr1-58296057-58296957,Aox2,17730,0.00183597201730225,1.53076055615231,0.063,0.022,1
chr1-195130692-195131587,Cr1l,0,0.00184136963354236,1.61537397415472,0.05,0.015,1
chr8-10414517-10415427,Myo16,141944,0.00185102646847393,1.40276883663873,0.057,0.018,1
chr14-80845351-80846259,Gm9578,502865,0.00190964233398243,1.29600110025768,0.069,0.025,1
chr10-91082425-91083337,Apaf1,0,0.00197002065164897,1.0473294214245,0.101,0.043,1
chr10-74052872-74053686,Gm6407,362066,0.00215480474424718,2.00951555895068,0.038,0.01,1
chr2-154435939-154436815,Cbfa2t2,0,0.00215978350108996,1.56662028772694,0.057,0.019,1
chr12-12904285-12905208,4930519A11Rik,1564,0.0021734027218038,1.51763905560346,0.057,0.019,1
chr15-103304907-103305826,Gpr84,4611,0.00218530211201748,1.9237871274707,0.038,0.01,1
chr1-67397359-67398454,Gm26342,140134,0.00219144886217048,1.98892985555637,0.038,0.01,1
chr6-129543870-129544636,1700101I11Rik,10597,0.00219144886217048,1.92263982996156,0.038,0.01,1
chr4-49285739-49286628,Gm22685,2669,0.00219761145596267,1.9515930717715,0.038,0.01,1
chr14-86307461-86308341,Gm23926,3036,0.00220378992986794,1.94679035547708,0.038,0.01,1
chr13-69655200-69656100,Gm17108,40298,0.00220998432043171,1.95572654892507,0.038,0.01,1
chr14-8079997-8080838,Rpp14,0,0.00221619466427104,1.92271126567322,0.038,0.01,1
chr1-165320279-165321183,Gpr161,24489,0.00223492178268967,1.94269343911603,0.038,0.01,1
chr11-16507758-16508641,Sec61g,0,0.00223531154095805,1.23587926859243,0.063,0.022,1
chr4-53631147-53632077,Fsd1l,0,0.00225379347864512,1.88674588547912,0.038,0.01,1
chr13-39183484-39184467,RP23-15N12.1,65009,0.00225379380570146,1.87089481130766,0.038,0.01,1
chr2-49805741-49806647,Gm13480,6300,0.00225379380570146,1.78917797073429,0.038,0.01,1
chr12-50648861-50649659,Prkd1,0,0.00226645615067577,1.90257907139019,0.038,0.01,1
chr13-74638650-74639375,Erap1,496,0.00226645615067577,1.81765804673688,0.038,0.01,1
chr4-49153573-49154486,Lppr1,94299,0.00228284093050743,1.48735145893927,0.057,0.019,1
chr18-35730019-35730905,Ecscr,7662,0.00228557190719345,1.86470938289919,0.038,0.01,1
chr16-44062938-44063841,Gramd1c,34992,0.00230805989219555,1.80326577095575,0.038,0.01,1
chr10-56338870-56339736,Rps8-ps1,15337,0.00231881677665935,1.4856991878558,0.057,0.019,1
chr12-75389209-75390094,Gphb5,26686,0.00232424719186288,1.88263213972851,0.038,0.01,1
chr2-117623774-117624670,Gm28183,178993,0.00233727154785007,1.84629893305736,0.038,0.01,1
chr5-89543250-89544148,Npffr2,15820,0.00233727154785007,1.70881946198173,0.038,0.01,1
chr8-120190804-120191652,Fam92b,13337,0.00234380875804427,1.77163431646769,0.038,0.01,1
chr11-11973080-11973969,Gm25058,59331,0.00235036270720906,1.81345797720802,0.038,0.01,1
chr6-47952965-47953858,Zfp956,0,0.00235036270720906,1.76018726439067,0.038,0.01,1
chr6-18279831-18280677,Gm15592,8370,0.00235693343356458,1.81847554792412,0.038,0.01,1
chr8-47866857-47867758,n-R5s97,31423,0.00239742454811498,1.77842458148747,0.044,0.013,1
chr6-137648942-137649877,Eps8,4998,0.00240340150547304,1.78541034703369,0.038,0.01,1
chr19-11120837-11121720,Gm6501,0,0.00241010783419419,1.76122240469562,0.038,0.01,1
chr5-82346417-82347307,1700031L13Rik,221703,0.00242315459164939,1.61192178515075,0.05,0.016,1
chr18-34859513-34860302,Egr1,0,0.00243133712017153,1.60527770024133,0.05,0.016,1
chr2-142437633-142438537,Gm23179,55644,0.00248932473783617,1.58115252582691,0.05,0.016,1
chr12-31634234-31635121,Bcap29,0,0.00250893366618182,1.45924105298186,0.05,0.016,1
chr15-68362978-68363882,Gm20732,0,0.00252020197532481,1.57890344289451,0.05,0.016,1
chr13-64369970-64370875,Ctsl,0,0.00257148447304833,1.55081500000491,0.05,0.016,1
chr10-14705109-14706032,Vta1,0,0.00257724104487752,1.48154985089812,0.05,0.016,1
chr6-55202986-55203803,Fam188b,0,0.0025943252179503,1.64549862901121,0.044,0.013,1
chr4-63315991-63316903,Orm1,27656,0.00259756596936256,2.30700025668322,0.031,0.007,1
chr6-5725474-5726306,Dync1i1,0,0.00260710899736779,1.68190456460943,0.044,0.013,1
chr2-134029395-134030224,Gm25258,444973,0.00260710928772641,1.66826229797099,0.044,0.013,1
chr6-108659149-108659971,Bhlhe40,657,0.00260710928772641,1.60485716182894,0.044,0.013,1
chr16-4586307-4587220,Glis2,7492,0.00261202816097775,1.48137998228988,0.05,0.016,1
chr11-88968085-88968964,Gm15698,1153,0.00263184968257442,2.53455876838493,0.025,0.005,1
chr8-72679717-72680631,Gm26237,3682,0.00265157050703501,2.53806147940507,0.025,0.005,1
chrX-69359953-69360859,Aff2,0,0.00265230841289228,1.57088051046353,0.044,0.013,1
chr4-120380757-120381669,Scmh1,23611,0.00265532915508834,2.19102054500276,0.031,0.007,1
chr19-14449494-14450388,Tle4,147662,0.00266148148519162,2.47563166800758,0.025,0.005,1
chr14-34673290-34674243,Wapal,0,0.00266367620786729,2.1639721742191,0.031,0.007,1
chr18-7756486-7757392,Gm24292,77784,0.00266408173644865,1.35280154776172,0.069,0.026,1
chr15-51898879-51899757,Utp23,21449,0.00266535336957337,1.6337706632412,0.044,0.013,1
chr11-9347699-9348536,Abca13,155756,0.00267142631051751,2.52386345136835,0.025,0.005,1
chr2-120403762-120404644,Ganc,0,0.00267142631051751,2.46645078164996,0.025,0.005,1
chr5-139363967-139364789,Mir339,4955,0.00267142631051751,2.49581062973856,0.025,0.005,1
chr8-21981619-21982473,Ccdc70,11843,0.00267845694007591,1.58488435212464,0.044,0.013,1
chr12-117591847-117592767,Gm24741,17504,0.00268140508575467,2.59818269611205,0.025,0.005,1
chr19-4854737-4855665,Ctsf,0,0.00268640654873746,2.46985378317691,0.025,0.005,1
chr1-134181624-134182541,Chil1,0,0.00268886146069494,2.1493338594839,0.031,0.007,1
chr3-73322907-73323816,RP24-74B11.1,5617,0.00268886146069494,2.12983132991986,0.031,0.007,1
chr18-23309776-23310559,Dtna,104855,0.00269141791390827,2.44506351041859,0.025,0.005,1
chr19-37574593-37575520,Exoc6,24174,0.00269141791390827,2.47183641686244,0.025,0.005,1
chr3-50381373-50382236,RP24-242E11.1,22046,0.00269141791390827,2.40697890333459,0.025,0.005,1
chr3-123171204-123172076,Synpo2,64072,0.00269141791390827,2.53315458357821,0.025,0.005,1
chr13-24761189-24762036,Gmnn,0,0.00269730478094037,2.07626211855921,0.031,0.007,1
chr4-56802031-56802977,Ikbkap,0,0.00269730478094037,2.15472625145206,0.031,0.007,1
chr8-11635616-11636181,Ankrd10,0,0.00269730478094037,2.10719856039217,0.031,0.007,1
chr10-81449882-81450789,Gm16105,10369,0.00270146489824711,2.42402475431571,0.025,0.005,1
chr15-37328367-37329256,Gm16138,3409,0.00270146489824711,2.49994768472663,0.025,0.005,1
chr19-3724676-3725444,1810055G02Rik,16342,0.00270146489824711,2.4173055908395,0.025,0.005,1
chr17-89144496-89145404,Fshr,55207,0.00270577232173719,2.09416443017243,0.031,0.007,1
chr4-70411901-70412780,Gm26320,142,0.00270577232173719,2.14018955345376,0.031,0.007,1
chr5-28451011-28451880,9530036O11Rik,6393,0.00270577232173719,2.12049159609586,0.031,0.007,1
chr8-23207987-23208908,Agpat6,0,0.00271000384321421,1.36993001655622,0.063,0.023,1
chr10-75703908-75704818,Cabin1,59538,0.00271001470363087,2.12678524861942,0.031,0.007,1
chr1-61257334-61258138,Gm28083,13375,0.00271154614230416,2.41495039822473,0.025,0.005,1
chr10-5786720-5787601,Fbxo5,17998,0.00271154614230416,2.36238679543017,0.025,0.005,1
chr9-31837816-31838699,Barx2,74762,0.00271154614230416,2.39711446848307,0.025,0.005,1
chr14-55438160-55439039,Gm8894,17435,0.00272166174987704,2.41504566237149,0.025,0.005,1
chr2-135875324-135876203,Gm14210,62396,0.00272166174987704,2.39231441768623,0.025,0.005,1
chr7-3193858-3194665,Mir290a,23960,0.00272166174987704,2.4323942769193,0.025,0.005,1
chr8-64395463-64396405,Mir710,118035,0.00272166174987704,2.4872169713654,0.025,0.005,1
chr13-109821967-109822848,Mir1904,80960,0.00272278031207212,2.07793572261309,0.031,0.007,1
chr3-136609712-136610401,Ppp3ca,59722,0.00272278031207212,2.07336834552575,0.031,0.007,1
chr5-72172425-72173391,Commd8,4241,0.00272278031207212,2.07528123585013,0.031,0.007,1
chr16-38522312-38523224,Timmdc1,0,0.00272478440685016,1.54503819896435,0.044,0.013,1
chr11-50371067-50371967,Hnrnph1,5022,0.00273132088548578,2.06653560927906,0.031,0.007,1
chr14-55853575-55854387,Nynrin,0,0.00273132088548578,2.05834312899592,0.031,0.007,1
chr1-168290947-168291865,RP24-93F24.2,45805,0.00273181182502855,2.369046707927,0.025,0.005,1
chr15-39840468-39841361,Dpys,16108,0.00273815464727956,1.58119316612563,0.044,0.013,1
chr7-109098267-109099197,Ric3,14935,0.00273815464727956,1.52671648763473,0.044,0.013,1
chr8-48775414-48776186,Gm19744,67478,0.00273988592720238,2.09116443408757,0.031,0.007,1
chr8-104343783-104344670,Cmtm3,3188,0.00273988592720238,2.05914023585625,0.031,0.007,1
chr11-69948616-69949349,Slc2a4,427,0.0027419964720871,2.40893056880753,0.025,0.005,1
chr14-28057562-28058486,Erc2,435119,0.0027419964720871,2.35280827957308,0.025,0.005,1
chr16-45250134-45251008,Btla,25818,0.0027419964720871,2.33571423914524,0.025,0.005,1
chr3-155105218-155106082,RP24-95D6.2,10352,0.0027419964720871,2.37172923144916,0.025,0.005,1
chr5-92905232-92906129,4932430I15Rik,95743,0.0027419964720871,2.38221309264932,0.025,0.005,1
chr6-63946106-63947024,Gm25205,466623,0.0027419964720871,2.36047647170506,0.025,0.005,1
chr7-81372178-81373038,Rps17,26923,0.0027419964720871,2.38402354052061,0.025,0.005,1
chr8-12564111-12565019,Spaca7,8029,0.0027419964720871,2.31947263101456,0.025,0.005,1
chr9-48161567-48162474,Nxpe2,190979,0.0027419964720871,2.3515043400251,0.025,0.005,1
chr17-63492706-63493478,Fbxl17,6538,0.00274417665210086,2.10057851714601,0.031,0.007,1
chr1-85969253-85970124,Gpr55,8245,0.00275221579564732,2.3413165858094,0.025,0.005,1
chr11-32803387-32804267,4930555O08Rik,12661,0.00275221579564732,2.30154688479587,0.025,0.005,1
chr13-93612600-93613478,Gm15622,11903,0.00275221579564732,2.26072941090521,0.025,0.005,1
chr14-112113813-112114735,Gm22764,147764,0.00275221579564732,2.34615781758361,0.025,0.005,1
chr2-181212708-181213563,Srms,0,0.00275221579564732,2.32410884787098,0.025,0.005,1
chr13-50829654-50830527,Gm8765,131341,0.00275708966476082,2.04761703719466,0.031,0.007,1
chr6-112373937-112374841,Ssu2,13181,0.00275708966476082,2.05255572650373,0.031,0.007,1
chr1-20832264-20833063,Gm28065,3597,0.00276246990057045,2.36452933621103,0.025,0.005,1
chr13-109557974-109558858,AC161585.1,129363,0.00276246990057045,2.24709209491401,0.025,0.005,1
chr3-27963654-27964582,Pld1,24958,0.00276246990057045,2.32706881827707,0.025,0.005,1
chr3-141600990-141601858,Gm15689,81041,0.00276246990057045,2.3437929961991,0.025,0.005,1
chr9-53254151-53255122,Ddx10,6038,0.00276246990057045,2.31199990093046,0.025,0.005,1
chr9-62039943-62040855,Paqr5,13086,0.00276246990057045,2.30795789692715,0.025,0.005,1
chr10-25681031-25681936,Gm29571,144644,0.00276572848554502,2.04287343396489,0.031,0.007,1
chr10-130314258-130315127,Tespa1,7724,0.00277275889198491,2.29695489263246,0.025,0.005,1
chr12-76803621-76804525,Gpx2,8066,0.00277275889198491,2.327391417849,0.025,0.005,1
chr14-61346876-61347933,Gm25716,3808,0.00277275889198491,2.22594413532558,0.025,0.005,1
chr2-103848597-103849446,Gm13879,4940,0.00277275889198491,2.26179874928821,0.025,0.005,1
chr2-179537256-179538135,Gm14300,75431,0.00277275889198491,2.27202444817337,0.025,0.005,1
chr4-48334725-48335628,Gm12435,9601,0.00277275889198491,2.28678477220797,0.025,0.005,1
chr7-19956213-19957114,Rpl7a-ps8,2429,0.00277275889198491,2.32916097946595,0.025,0.005,1
chr9-16107102-16108005,Mtnr1b,232545,0.00277275889198491,2.19021990862308,0.025,0.005,1
chr9-78378001-78378797,Ooep,0,0.00277275889198491,2.32210485441534,0.025,0.005,1
chr12-102757349-102758284,Gm28051,0,0.00277439202451728,2.00889310647574,0.031,0.007,1
chr14-72292134-72293198,Gm23735,161045,0.00277439202451728,2.01803564755585,0.031,0.007,1
chr4-108118106-108119021,Podn,21660,0.00277439202451728,1.9928744661919,0.031,0.007,1
chrX-157462474-157463372,Sms,28914,0.00277439202451728,2.04127518089525,0.031,0.007,1
chr2-124930522-124931436,Slc24a5,136687,0.00278308216722179,2.28585554348102,0.025,0.005,1
chr10-126809328-126810230,Gm24179,30270,0.0027830828752868,2.29941521649924,0.025,0.005,1
chr2-109300825-109301815,Mettl15,20076,0.0027830828752868,2.18015859694526,0.025,0.005,1
chr2-131179648-131180521,Cenpb,0,0.0027830828752868,2.3147293560686,0.025,0.005,1
chr4-10835167-10836082,Mir3471-1,9547,0.0027830828752868,2.2134155564847,0.025,0.005,1
chr5-36695546-36696353,D5Ertd579e,0,0.0027830828752868,2.33315539635452,0.025,0.005,1
chr4-127125790-127126619,Gm12942,2098,0.00278825731277223,2.25479286613309,0.025,0.005,1
chr16-16982875-16983767,Mapk1,0,0.00279179350838532,1.86874522774643,0.031,0.007,1
chr1-169362405-169363254,RP23-167H24.1,14772,0.00279344195614037,2.2173732370217,0.025,0.005,1
chr15-84697355-84698260,Arhgap8,21791,0.00279344195614037,2.35755788386164,0.025,0.005,1
chr16-39146809-39147696,Gm22500,219599,0.00279344195614037,2.23026126548057,0.025,0.005,1
chr2-132527112-132527936,Gm14095,25963,0.00279344195614037,2.3064266177491,0.025,0.005,1
chr2-145530653-145531545,Gm11759,19995,0.00279344195614037,2.35722966431122,0.025,0.005,1
chr18-11966790-11967616,Mir1901,126351,0.00280053157929703,2.05633835510649,0.031,0.007,1
chr2-72389649-72390488,Rpl36a-ps4,29401,0.00280053157929703,1.92703776120113,0.031,0.007,1
chr3-97338584-97339514,Gm17608,40805,0.00280053157929703,1.98716049468707,0.031,0.007,1
chr5-113164680-113165592,2900026A02Rik,1328,0.00280053157929703,1.98089202681608,0.031,0.007,1
chr1-77978440-77979336,Gm28387,6063,0.00280383552813388,2.30278369941993,0.025,0.005,1
chr1-38787218-38788114,RP24-187B13.3,20033,0.00280383624047855,2.23861242621338,0.025,0.005,1
chr11-28882844-28883740,Efemp1,29639,0.00280383624047855,2.15815218347506,0.025,0.005,1
chr11-56246754-56247639,Gm12240,15443,0.00280383624047855,2.23432510878482,0.025,0.005,1
chr18-7004436-7005261,Mkx,0,0.00280383624047855,2.24078646733552,0.025,0.005,1
chr18-14458891-14459801,Gm5160,34022,0.00280383624047855,2.18153645738501,0.025,0.005,1
chr6-28572745-28573568,RP23-392C14.2,4672,0.00280383624047855,2.14133276688992,0.025,0.005,1
chr9-28539735-28540631,Gm15606,341847,0.00280383624047855,2.17079009259483,0.025,0.005,1
chr8-79561775-79562709,Gm8079,11026,0.00280904590371401,2.25761951861938,0.025,0.005,1
chr15-35689396-35690290,Mir875,28348,0.00280929462042904,2.00320893010521,0.031,0.007,1
chr18-76160744-76161670,Mir6358,8881,0.00280929462042904,1.95172905815014,0.031,0.007,1
chr10-61275458-61276429,Adamts14,2019,0.00281426583450343,2.14826072332591,0.025,0.005,1
chr11-49869435-49870308,Mapk9,22683,0.00281426583450343,2.19709922046786,0.025,0.005,1
chr18-13445714-13446767,Gm22251,235905,0.00281426583450343,2.24003517850541,0.025,0.005,1
chr1-167414645-167415535,Mgst3,20803,0.0028247308446868,2.17110433278617,0.025,0.005,1
chr10-46235201-46236084,Gm25740,141524,0.0028247308446868,2.13567963557055,0.025,0.005,1
chr10-49256044-49256996,Gm26543,30390,0.0028247308446868,2.20021176431076,0.025,0.005,1
chr4-145155748-145156666,Vps13d,38338,0.0028247308446868,2.10565350562842,0.025,0.005,1
chr5-41946945-41947751,Mir6414,55602,0.0028247308446868,2.13408441173027,0.025,0.005,1
chr8-72644406-72645339,Nwd1,1371,0.0028247308446868,2.20946421602547,0.025,0.005,1
chr14-75188232-75189081,Gm15629,10189,0.00282689586686982,1.92795992614924,0.031,0.007,1
chr4-128484345-128485276,Zscan20,124821,0.00282689586686982,1.92186008102079,0.031,0.007,1
chr18-88988137-88988765,Mir6359,16106,0.00283523137777061,2.00460796202367,0.025,0.005,1
chr3-21524168-21524989,Gm29137,255077,0.00283523137777061,2.13002423296793,0.025,0.005,1
chr4-63507907-63508740,Whrn,11915,0.00283523137777061,2.12906259729419,0.025,0.005,1
chr9-96752346-96753240,Zbtb38,0,0.00283523137777061,2.10482067747968,0.025,0.005,1
chr9-121679238-121680101,Sec22c,25388,0.00283523137777061,2.05767362616727,0.025,0.005,1
chr5-119740799-119741801,Tbx3os2,49580,0.00283573419927486,1.86999478293563,0.031,0.007,1
chr18-33932259-33933136,Epb4.1l4a,74069,0.00284576681979816,2.1995072098022,0.025,0.005,1
chr12-12400816-12401691,Fam49a,138676,0.00284576754076751,2.14406819018726,0.025,0.005,1
chr3-67572720-67573528,RP23-245M20.2,0,0.00284576754076751,2.01916471683857,0.025,0.005,1
chr6-81060654-81061463,Gm26264,576847,0.00284576754076751,2.22270754996924,0.025,0.005,1
chr9-31687747-31688616,Tmem45b,223508,0.00284576754076751,2.07536049440597,0.025,0.005,1
chr13-74861143-74862230,Hnrnpa1l2-ps,2074,0.0028534866012122,1.96069049901677,0.031,0.007,1
chr14-51103114-51103963,Eddm3b,10601,0.00285633944096133,2.08553085129574,0.025,0.005,1
chr14-66022956-66023896,Gulo,13745,0.00285633944096133,2.13117047431205,0.025,0.005,1
chr8-70315287-70316137,Cers1,0,0.00285633944096133,2.03799458533619,0.025,0.005,1
chr9-45345238-45346111,1700003G13Rik,23158,0.00285633944096133,2.1733574573137,0.025,0.005,1
chr11-55240294-55241169,Slc36a1,35943,0.0028624007986555,1.94444661150006,0.031,0.007,1
chr12-100159142-100160062,Nrde2,0,0.0028624007986555,1.97483081487321,0.031,0.007,1
chr3-157208858-157209702,RP23-19A13.1,0,0.0028624007986555,1.85609384641603,0.031,0.007,1
chr11-4836448-4837323,Nf2,12212,0.00286694646059308,1.96803088421465,0.025,0.005,1
chr17-83271280-83272258,Gm24240,1308,0.00286694718590761,2.13692119380971,0.025,0.005,1
chr3-126363555-126364393,Arsj,0,0.00286694718590761,2.08145743395467,0.025,0.005,1
chrX-99135742-99136490,Efnb1,0,0.00286694718590761,2.03413958394752,0.025,0.005,1
